Test angle: 0
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
230.454 | 0.000 | 0.000 | 0.183 | 0.0767 |-0.0254 |0.0000 |0.0017 |0.0734 |
230.775 | 0.000 | 0.000 | 0.185 | 0.0771 |-0.0256 |0.0000 |0.0017 |0.0738 |
231.094 | 0.000 | 0.000 | 0.186 | 0.0775 |-0.0257 |0.0000 |0.0017 |0.0742 |
231.412 | 0.000 | 0.000 | 0.187 | 0.0779 |-0.0258 |0.0000 |0.0017 |0.0746 |
231.729 | 0.000 | 0.000 | 0.188 | 0.0782 |-0.0259 |0.0000 |0.0017 |0.0750 |
232.045 | 0.000 | 0.000 | 0.190 | 0.0786 |-0.0261 |0.0000 |0.0017 |0.0754 |
232.360 | 0.000 | 0.000 | 0.191 | 0.0790 |-0.0262 |0.0000 |0.0017 |0.0757 |
232.674 | 0.000 | 0.000 | 0.192 | 0.0794 |-0.0263 |0.0000 |0.0017 |0.0761 |
232.986 | 0.000 | 0.000 | 0.193 | 0.0798 |-0.0265 |0.0000 |0.0017 |0.0765 |
233.298 | 0.000 | 0.000 | 0.195 | 0.0802 |-0.0266 |0.0000 |0.0018 |0.0769 |
233.608 | 0.000 | 0.000 | 0.196 | 0.0806 |-0.0267 |0.0000 |0.0018 |0.0773 |
233.917 | 0.000 | 0.000 | 0.197 | 0.0810 |-0.0268 |0.0000 |0.0018 |0.0777 |
234.226 | 0.000 | 0.000 | 0.199 | 0.0814 |-0.0270 |0.0000 |0.0018 |0.0781 |
234.533 | 0.000 | 0.000 | 0.200 | 0.0818 |-0.0271 |0.0000 |0.0018 |0.0784 |
234.839 | 0.000 | 0.000 | 0.201 | 0.0821 |-0.0272 |0.0000 |0.0018 |0.0788 |
235.144 | 0.000 | 0.000 | 0.202 | 0.0825 |-0.0274 |0.0000 |0.0018 |0.0792 |
235.448 | 0.000 | 0.000 | 0.204 | 0.0829 |-0.0275 |0.0000 |0.0018 |0.0796 |
235.751 | 0.000 | 0.000 | 0.205 | 0.0833 |-0.0276 |0.0000 |0.0018 |0.0800 |
236.053 | 0.000 | 0.000 | 0.206 | 0.0837 |-0.0277 |0.0000 |0.0018 |0.0804 |
236.353 | 0.000 | 0.000 | 0.208 | 0.0841 |-0.0279 |0.0000 |0.0019 |0.0807 |
236.653 | 0.000 | 0.000 | 0.209 | 0.0845 |-0.0280 |0.0000 |0.0019 |0.0811 |
236.952 | 0.000 | 0.000 | 0.210 | 0.0849 |-0.0281 |0.0000 |0.0019 |0.0815 |
237.250 | 0.000 | 0.000 | 0.211 | 0.0853 |-0.0283 |0.0000 |0.0019 |0.0819 |
