Test angle: 45
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
210.935 | 0.000 | 0.000 | -0.224 | 0.0862 |-0.0183 |0.0000 |-0.0022 |0.0756 |
211.194 | 0.000 | 0.000 | -0.226 | 0.0866 |-0.0184 |0.0000 |-0.0022 |0.0760 |
211.452 | 0.000 | 0.000 | -0.227 | 0.0870 |-0.0185 |0.0000 |-0.0023 |0.0763 |
211.710 | 0.000 | 0.000 | -0.228 | 0.0874 |-0.0185 |0.0000 |-0.0023 |0.0767 |
211.967 | 0.000 | 0.000 | -0.230 | 0.0878 |-0.0186 |0.0000 |-0.0023 |0.0770 |
212.223 | 0.000 | 0.000 | -0.231 | 0.0882 |-0.0187 |0.0000 |-0.0023 |0.0774 |
212.478 | 0.000 | 0.000 | -0.232 | 0.0886 |-0.0188 |0.0000 |-0.0023 |0.0777 |
212.732 | 0.000 | 0.000 | -0.233 | 0.0890 |-0.0189 |0.0000 |-0.0023 |0.0781 |
212.985 | 0.000 | 0.000 | -0.235 | 0.0893 |-0.0190 |0.0000 |-0.0023 |0.0784 |
213.238 | 0.000 | 0.000 | -0.236 | 0.0897 |-0.0190 |0.0000 |-0.0023 |0.0788 |
213.490 | 0.000 | 0.000 | -0.237 | 0.0901 |-0.0191 |0.0000 |-0.0023 |0.0791 |
213.741 | 0.000 | 0.000 | -0.239 | 0.0905 |-0.0192 |0.0000 |-0.0024 |0.0795 |
213.991 | 0.000 | 0.000 | -0.240 | 0.0909 |-0.0193 |0.0000 |-0.0024 |0.0798 |
214.241 | 0.000 | 0.000 | -0.242 | 0.0913 |-0.0194 |0.0000 |-0.0024 |0.0802 |
